"iso_3166_2_code","census_fips_code","date","retail","grocery","parks","transit","work","residential","country_id","mobility_index"
"",NA,2020-02-23,-8,1,34,-11,-9,-1,"PAN",1.4
"",NA,2020-02-24,-21,-9,56,-35,-64,11,"PAN",-14.6
"",NA,2020-02-25,-35,-18,34,-39,-73,13,"PAN",-26.2
"",NA,2020-02-26,-14,-9,-8,-22,-34,8,"PAN",-17.4
"",NA,2020-02-27,2,5,-6,-4,-2,0,"PAN",-1
"",NA,2020-02-28,5,5,-6,3,1,0,"PAN",1.6
"",NA,2020-02-29,14,15,-5,8,5,-2,"PAN",7.4
"",NA,2020-03-01,16,20,-12,11,7,1,"PAN",8.4
"",NA,2020-03-02,4,10,-3,5,6,-2,"PAN",4.4
"",NA,2020-03-03,1,9,-2,5,5,-1,"PAN",3.6
"",NA,2020-03-04,-3,4,-2,5,7,0,"PAN",2.2
"",NA,2020-03-05,0,4,-4,4,7,0,"PAN",2.2
"",NA,2020-03-06,-2,-3,-2,5,9,-1,"PAN",1.4
"",NA,2020-03-07,2,4,-7,2,5,2,"PAN",1.2
"",NA,2020-03-08,1,8,-11,2,4,3,"PAN",0.8
"",NA,2020-03-09,-4,3,-4,1,7,0,"PAN",0.6
"",NA,2020-03-10,-5,14,-6,-1,4,0,"PAN",1.2
"",NA,2020-03-11,-16,9,-15,-11,0,5,"PAN",-6.6
"",NA,2020-03-12,-17,7,-20,-17,-5,8,"PAN",-10.4
"",NA,2020-03-13,-18,5,-20,-15,-5,9,"PAN",-10.6
"",NA,2020-03-14,-22,3,-29,-18,-6,11,"PAN",-14.4
"",NA,2020-03-15,-37,-6,-43,-26,-12,14,"PAN",-24.8
"",NA,2020-03-16,-29,-11,-28,-25,-18,14,"PAN",-22.2
"",NA,2020-03-17,-39,-18,-36,-34,-28,18,"PAN",-31
"",NA,2020-03-18,-46,-29,-39,-39,-32,22,"PAN",-37
"",NA,2020-03-19,-50,-29,-45,-46,-37,24,"PAN",-41.4
"",NA,2020-03-20,-50,-27,-48,-45,-37,26,"PAN",-41.4
"",NA,2020-03-21,-64,-36,-61,-52,-43,27,"PAN",-51.2
"",NA,2020-03-22,-69,-41,-67,-59,-43,25,"PAN",-55.8
"",NA,2020-03-23,-63,-38,-56,-61,-54,31,"PAN",-54.4
"",NA,2020-03-24,-70,-47,-62,-67,-61,34,"PAN",-61.4
"",NA,2020-03-25,-82,-54,-71,-77,-72,40,"PAN",-71.2
"",NA,2020-03-26,-81,-53,-71,-76,-73,41,"PAN",-70.8
"",NA,2020-03-27,-81,-54,-71,-76,-72,43,"PAN",-70.8
"",NA,2020-03-28,-82,-53,-75,-76,-68,36,"PAN",-70.8
"",NA,2020-03-29,-84,-61,-78,-77,-59,31,"PAN",-71.8
"",NA,2020-03-30,-80,-55,-69,-76,-72,40,"PAN",-70.4
"",NA,2020-03-31,-79,-51,-69,-75,-73,38,"PAN",-69.4
"",NA,2020-04-01,-85,-68,-73,-79,-75,42,"PAN",-76
"",NA,2020-04-02,-81,-53,-70,-77,-74,41,"PAN",-71
"",NA,2020-04-03,-85,-64,-74,-79,-74,45,"PAN",-75.2
"",NA,2020-04-04,-83,-54,-75,-76,-70,37,"PAN",-71.6
"",NA,2020-04-05,-95,-95,-86,-89,-74,36,"PAN",-87.8
"",NA,2020-04-06,-82,-62,-72,-79,-74,41,"PAN",-73.8
"",NA,2020-04-07,-79,-48,-68,-75,-74,39,"PAN",-68.8
"",NA,2020-04-08,-82,-60,-71,-78,-74,41,"PAN",-73
"",NA,2020-04-09,-78,-42,-68,-75,-76,40,"PAN",-67.8
"",NA,2020-04-10,-89,-71,-79,-85,-87,50,"PAN",-82.2
"",NA,2020-04-11,-96,-95,-86,-91,-84,45,"PAN",-90.4
"",NA,2020-04-12,-95,-95,-87,-90,-75,36,"PAN",-88.4
"",NA,2020-04-13,-81,-59,-72,-78,-73,40,"PAN",-72.6
"",NA,2020-04-14,-76,-44,-68,-74,-73,38,"PAN",-67
"",NA,2020-04-15,-79,-56,-70,-76,-73,40,"PAN",-70.8
"",NA,2020-04-16,-74,-41,-67,-72,-72,39,"PAN",-65.2
"",NA,2020-04-17,-77,-49,-69,-74,-72,42,"PAN",-68.2
"",NA,2020-04-18,-95,-94,-85,-90,-82,44,"PAN",-89.2
"",NA,2020-04-19,-95,-95,-86,-91,-74,36,"PAN",-88.2
"",NA,2020-04-20,-77,-54,-69,-76,-71,39,"PAN",-69.4
"",NA,2020-04-21,-73,-41,-66,-73,-71,37,"PAN",-64.8
"",NA,2020-04-22,-79,-58,-70,-77,-71,40,"PAN",-71
"",NA,2020-04-23,-75,-45,-67,-74,-71,38,"PAN",-66.4
"",NA,2020-04-24,-78,-52,-70,-75,-70,41,"PAN",-69
"",NA,2020-04-25,-95,-93,-85,-90,-80,43,"PAN",-88.6
"",NA,2020-04-26,-95,-95,-86,-90,-72,35,"PAN",-87.6
"",NA,2020-04-27,-76,-53,-68,-75,-69,39,"PAN",-68.2
"",NA,2020-04-28,-72,-41,-63,-71,-69,32,"PAN",-63.2
"",NA,2020-04-29,-76,-51,-65,-74,-69,38,"PAN",-67
"",NA,2020-04-30,-70,-35,-61,-69,-68,36,"PAN",-60.6
"",NA,2020-05-01,-83,-61,-74,-81,-83,47,"PAN",-76.4
"",NA,2020-05-02,-94,-93,-84,-90,-79,43,"PAN",-88
"",NA,2020-05-03,-94,-94,-86,-90,-71,35,"PAN",-87
"",NA,2020-05-04,-73,-51,-65,-73,-67,37,"PAN",-65.8
"",NA,2020-05-05,-71,-41,-62,-70,-67,35,"PAN",-62.2
"",NA,2020-05-06,-75,-51,-65,-72,-67,37,"PAN",-66
"",NA,2020-05-07,-71,-42,-63,-70,-67,37,"PAN",-62.6
"",NA,2020-05-08,-73,-44,-65,-70,-66,39,"PAN",-63.6
"",NA,2020-05-09,-93,-91,-83,-88,-77,42,"PAN",-86.4
"",NA,2020-05-10,-94,-94,-85,-89,-69,34,"PAN",-86.2
"",NA,2020-05-11,-71,-47,-64,-70,-64,36,"PAN",-63.2
"",NA,2020-05-12,-68,-36,-60,-68,-64,34,"PAN",-59.2
"",NA,2020-05-13,-72,-49,-64,-71,-64,36,"PAN",-64
"",NA,2020-05-14,-68,-38,-61,-68,-64,33,"PAN",-59.8
"",NA,2020-05-15,-70,-44,-63,-67,-62,37,"PAN",-61.2
"",NA,2020-05-16,-76,-50,-70,-72,-62,34,"PAN",-66
"",NA,2020-05-17,-93,-93,-84,-88,-67,34,"PAN",-85
"",NA,2020-05-18,-68,-47,-62,-68,-60,34,"PAN",-61
"",NA,2020-05-19,-67,-41,-59,-66,-61,33,"PAN",-58.8
"",NA,2020-05-20,-69,-44,-57,-66,-60,35,"PAN",-59.2
"",NA,2020-05-21,-67,-38,-55,-64,-60,35,"PAN",-56.8
"",NA,2020-05-22,-71,-46,-61,-66,-59,36,"PAN",-60.6
"",NA,2020-05-23,-75,-47,-64,-68,-58,32,"PAN",-62.4
"",NA,2020-05-24,-93,-92,-83,-87,-66,33,"PAN",-84.2
"",NA,2020-05-25,-67,-44,-56,-65,-58,33,"PAN",-58
"",NA,2020-05-26,-66,-40,-55,-64,-58,32,"PAN",-56.6
"",NA,2020-05-27,-70,-49,-60,-66,-58,34,"PAN",-60.6
"",NA,2020-05-28,-67,-42,-57,-65,-58,34,"PAN",-57.8
"",NA,2020-05-29,-68,-43,-59,-65,-57,36,"PAN",-58.4
"",NA,2020-05-30,-73,-47,-65,-67,-54,31,"PAN",-61.2
"",NA,2020-05-31,-93,-92,-82,-87,-64,33,"PAN",-83.6
"",NA,2020-06-01,-52,-24,-39,-50,-49,26,"PAN",-42.8
"",NA,2020-06-02,-57,-32,-49,-57,-52,29,"PAN",-49.4
"",NA,2020-06-03,-55,-28,-43,-53,-50,29,"PAN",-45.8
"",NA,2020-06-04,-54,-26,-44,-55,-51,29,"PAN",-46
"",NA,2020-06-05,-55,-26,-44,-54,-49,30,"PAN",-45.6
"",NA,2020-06-06,-61,-32,-54,-56,-47,26,"PAN",-50
"",NA,2020-06-07,-90,-85,-78,-86,-60,32,"PAN",-79.8
"",NA,2020-06-08,-62,-43,-53,-63,-51,30,"PAN",-54.4
"",NA,2020-06-09,-62,-38,-53,-63,-53,31,"PAN",-53.8
"",NA,2020-06-10,-64,-44,-54,-64,-52,32,"PAN",-55.6
"",NA,2020-06-11,-61,-36,-50,-61,-52,31,"PAN",-52
"",NA,2020-06-12,-59,-32,-49,-59,-50,32,"PAN",-49.8
"",NA,2020-02-15,4,1,3,3,0,-1,"PER",2.2
"",NA,2020-02-16,1,0,-2,2,0,0,"PER",0.2
"",NA,2020-02-17,0,1,1,2,1,0,"PER",1
"",NA,2020-02-18,0,0,0,1,1,0,"PER",0.4
"",NA,2020-02-19,0,-1,0,0,1,1,"PER",0
"",NA,2020-02-20,0,-1,-1,3,0,0,"PER",0.2
"",NA,2020-02-21,-1,-2,1,1,1,1,"PER",0
"",NA,2020-02-22,1,-1,3,4,0,0,"PER",1.4
"",NA,2020-02-23,-1,-2,0,0,0,0,"PER",-0.6
"",NA,2020-02-24,-1,-1,1,1,-1,0,"PER",-0.2
"",NA,2020-02-25,1,0,1,0,0,0,"PER",0.4
"",NA,2020-02-26,0,-1,1,-1,0,0,"PER",-0.2
"",NA,2020-02-27,0,0,-1,2,0,0,"PER",0.2
"",NA,2020-02-28,2,2,1,2,1,0,"PER",1.6
"",NA,2020-02-29,6,5,5,6,2,-1,"PER",4.8
"",NA,2020-03-01,5,6,-3,3,1,0,"PER",2.4
"",NA,2020-03-02,2,4,-1,1,2,0,"PER",1.6
"",NA,2020-03-03,2,3,-1,1,2,0,"PER",1.4
"",NA,2020-03-04,1,3,-2,1,2,0,"PER",1
"",NA,2020-03-05,0,4,-3,0,3,0,"PER",0.8
"",NA,2020-03-06,0,2,0,1,4,0,"PER",1.4
"",NA,2020-03-07,3,3,1,3,2,0,"PER",2.4
"",NA,2020-03-08,5,5,-6,-3,3,1,"PER",0.8
"",NA,2020-03-09,-3,2,-3,-1,2,0,"PER",-0.6
"",NA,2020-03-10,-3,2,-4,-2,2,0,"PER",-1
"",NA,2020-03-11,-6,0,-5,-5,1,1,"PER",-3
"",NA,2020-03-12,-8,5,-9,-7,-1,3,"PER",-4
"",NA,2020-03-13,-10,1,-9,-9,-2,4,"PER",-5.8
"",NA,2020-03-14,-11,0,-11,-10,-3,4,"PER",-7
"",NA,2020-03-15,-17,12,-22,-16,-1,5,"PER",-8.8
"",NA,2020-03-16,-49,1,-38,-36,-44,19,"PER",-33.2
"",NA,2020-03-17,-77,-47,-66,-76,-69,35,"PER",-67
"",NA,2020-03-18,-80,-54,-70,-82,-73,38,"PER",-71.8
"",NA,2020-03-19,-83,-60,-73,-83,-76,40,"PER",-75
"",NA,2020-03-20,-84,-61,-75,-84,-76,42,"PER",-76
"",NA,2020-03-21,-84,-61,-76,-84,-70,36,"PER",-75
"",NA,2020-03-22,-84,-61,-77,-84,-57,29,"PER",-72.6
"",NA,2020-03-23,-82,-61,-73,-84,-76,40,"PER",-75.2
"",NA,2020-03-24,-83,-61,-74,-85,-76,40,"PER",-75.8
"",NA,2020-03-25,-83,-60,-74,-85,-76,40,"PER",-75.6
"",NA,2020-03-26,-82,-57,-73,-84,-76,40,"PER",-74.4
"",NA,2020-03-27,-81,-56,-72,-83,-74,41,"PER",-73.2
"",NA,2020-03-28,-82,-56,-74,-82,-68,35,"PER",-72.4
"",NA,2020-03-29,-82,-57,-76,-83,-55,29,"PER",-70.6
"",NA,2020-03-30,-80,-57,-71,-82,-73,38,"PER",-72.6
"",NA,2020-03-31,-81,-56,-72,-83,-74,38,"PER",-73.2
"",NA,2020-04-01,-81,-57,-72,-84,-75,39,"PER",-73.8
"",NA,2020-04-02,-81,-56,-72,-84,-75,40,"PER",-73.6
"",NA,2020-04-03,-83,-57,-75,-85,-75,41,"PER",-75
"",NA,2020-04-04,-85,-64,-79,-86,-71,36,"PER",-77
"",NA,2020-04-05,-95,-95,-89,-93,-75,34,"PER",-89.4
"",NA,2020-04-06,-80,-53,-72,-83,-75,39,"PER",-72.6
"",NA,2020-04-07,-83,-60,-75,-85,-76,39,"PER",-75.8
"",NA,2020-04-08,-76,-39,-69,-81,-74,36,"PER",-67.8
"",NA,2020-04-09,-95,-95,-89,-94,-90,48,"PER",-92.6
"",NA,2020-04-10,-96,-95,-90,-95,-90,51,"PER",-93.2
"",NA,2020-04-11,-81,-51,-72,-81,-67,34,"PER",-70.4
"",NA,2020-04-12,-95,-95,-89,-93,-75,34,"PER",-89.4
"",NA,2020-04-13,-78,-50,-68,-80,-72,37,"PER",-69.6
"",NA,2020-04-14,-80,-56,-72,-83,-74,38,"PER",-73
"",NA,2020-04-15,-81,-59,-72,-83,-74,39,"PER",-73.8
"",NA,2020-04-16,-82,-60,-73,-83,-74,40,"PER",-74.4
"",NA,2020-04-17,-82,-59,-73,-83,-73,41,"PER",-74
"",NA,2020-04-18,-81,-59,-72,-80,-66,34,"PER",-71.6
"",NA,2020-04-19,-95,-95,-89,-93,-74,34,"PER",-89.2
"",NA,2020-04-20,-78,-54,-69,-80,-72,37,"PER",-70.6
"",NA,2020-04-21,-84,-67,-76,-84,-76,39,"PER",-77.4
"",NA,2020-04-22,-80,-60,-72,-82,-73,39,"PER",-73.4
"",NA,2020-04-23,-81,-61,-73,-82,-74,39,"PER",-74.2
"",NA,2020-04-24,-81,-59,-72,-82,-72,40,"PER",-73.2
"",NA,2020-04-25,-80,-56,-71,-79,-65,33,"PER",-70.2
"",NA,2020-04-26,-95,-96,-90,-93,-74,34,"PER",-89.6
"",NA,2020-04-27,-77,-55,-68,-79,-70,37,"PER",-69.8
"",NA,2020-04-28,-79,-58,-70,-80,-71,33,"PER",-71.6
"",NA,2020-04-29,-78,-57,-69,-79,-71,37,"PER",-70.8
"",NA,2020-04-30,-78,-56,-69,-78,-71,37,"PER",-70.4
"",NA,2020-05-01,-83,-63,-75,-84,-78,42,"PER",-76.6
"",NA,2020-05-02,-80,-57,-70,-78,-64,33,"PER",-69.8
"",NA,2020-05-03,-95,-96,-90,-93,-74,34,"PER",-89.6
"",NA,2020-05-04,-76,-54,-66,-76,-68,36,"PER",-68
"",NA,2020-05-05,-77,-56,-68,-78,-70,36,"PER",-69.8
"",NA,2020-05-06,-79,-57,-67,-78,-69,37,"PER",-70
"",NA,2020-05-07,-84,-57,-68,-76,-70,37,"PER",-71
"",NA,2020-05-08,-83,-54,-67,-76,-68,38,"PER",-69.6
"",NA,2020-05-09,-81,-44,-61,-70,-58,30,"PER",-62.8
"",NA,2020-05-10,-97,-95,-88,-93,-71,33,"PER",-88.8
"",NA,2020-05-11,-82,-55,-64,-74,-66,34,"PER",-68.2
"",NA,2020-05-12,-82,-54,-65,-74,-67,35,"PER",-68.4
"",NA,2020-05-13,-82,-54,-63,-74,-67,36,"PER",-68
"",NA,2020-05-14,-83,-55,-63,-75,-67,34,"PER",-68.6
"",NA,2020-05-15,-82,-53,-63,-74,-66,37,"PER",-67.6
"",NA,2020-05-16,-82,-49,-61,-71,-57,30,"PER",-64
"",NA,2020-05-17,-97,-95,-87,-93,-72,34,"PER",-88.8
"",NA,2020-05-18,-79,-47,-58,-70,-63,34,"PER",-63.4
"",NA,2020-05-19,-80,-51,-61,-72,-65,35,"PER",-65.8
"",NA,2020-05-20,-80,-51,-60,-71,-65,35,"PER",-65.4
"",NA,2020-05-21,-81,-51,-61,-71,-65,36,"PER",-65.8
"",NA,2020-05-22,-81,-51,-61,-72,-63,36,"PER",-65.6
"",NA,2020-05-23,-79,-45,-58,-66,-52,29,"PER",-60
"",NA,2020-05-24,-97,-95,-87,-92,-70,33,"PER",-88.2
"",NA,2020-05-25,-75,-41,-52,-64,-60,32,"PER",-58.4
"",NA,2020-05-26,-77,-45,-56,-67,-60,32,"PER",-61
"",NA,2020-05-27,-77,-46,-55,-67,-60,33,"PER",-61
"",NA,2020-05-28,-78,-46,-57,-67,-60,33,"PER",-61.6
"",NA,2020-05-29,-77,-44,-56,-67,-58,34,"PER",-60.4
"",NA,2020-05-30,-76,-39,-54,-61,-45,26,"PER",-55
"",NA,2020-05-31,-97,-94,-87,-92,-69,33,"PER",-87.8
"",NA,2020-06-01,-73,-38,-51,-62,-55,30,"PER",-55.8
"",NA,2020-06-02,-75,-42,-53,-64,-57,31,"PER",-58.2
"",NA,2020-06-03,-75,-43,-53,-64,-57,32,"PER",-58.4
"",NA,2020-06-04,-76,-43,-54,-64,-57,32,"PER",-58.8
"",NA,2020-06-05,-75,-40,-54,-64,-56,33,"PER",-57.8
"",NA,2020-06-06,-74,-36,-51,-59,-44,26,"PER",-52.8
"",NA,2020-06-07,-97,-94,-87,-92,-68,33,"PER",-87.6
"",NA,2020-06-08,-71,-36,-49,-60,-53,29,"PER",-53.8
"",NA,2020-06-09,-73,-41,-52,-63,-55,30,"PER",-56.8
"",NA,2020-06-10,-72,-41,-51,-63,-55,30,"PER",-56.4
"",NA,2020-06-11,-73,-41,-52,-63,-55,31,"PER",-56.8
"",NA,2020-06-12,-73,-39,-51,-63,-54,31,"PER",-56
"",NA,2020-02-15,7,4,-1,1,6,0,"PHL",3.4
"",NA,2020-02-16,3,5,-2,-3,1,1,"PHL",0.8
"",NA,2020-02-17,-1,0,-3,-2,8,1,"PHL",0.4
"",NA,2020-02-18,0,1,-3,0,5,0,"PHL",0.6
"",NA,2020-02-19,-3,-3,-4,-6,5,1,"PHL",-2.2
"",NA,2020-02-20,-2,-2,-5,-5,6,0,"PHL",-1.6
"",NA,2020-02-21,-2,-2,-8,-6,8,1,"PHL",-2
"",NA,2020-02-22,1,0,-1,-1,7,0,"PHL",1.2
"",NA,2020-02-23,-3,0,0,-7,2,1,"PHL",-1.6
"",NA,2020-02-24,1,-1,6,-4,4,1,"PHL",1.2
"",NA,2020-02-25,0,-2,11,-18,-43,11,"PHL",-10.4
"",NA,2020-02-26,-3,-1,0,-3,6,0,"PHL",-0.2
"",NA,2020-02-27,-2,-1,-4,-6,6,0,"PHL",-1.4
"",NA,2020-02-28,-1,1,-6,-6,8,0,"PHL",-0.8
"",NA,2020-02-29,5,6,-1,0,9,0,"PHL",3.8
"",NA,2020-03-01,2,7,0,-5,5,1,"PHL",1.8
"",NA,2020-03-02,0,2,-2,-5,9,0,"PHL",0.8
"",NA,2020-03-03,1,2,-2,-4,7,0,"PHL",0.8
"",NA,2020-03-04,-1,2,-1,-7,6,1,"PHL",-0.2
"",NA,2020-03-05,0,2,-3,-6,7,0,"PHL",0
"",NA,2020-03-06,-3,-1,-9,-8,8,1,"PHL",-2.6
"",NA,2020-03-07,0,2,-1,-4,7,1,"PHL",0.8
"",NA,2020-03-08,-4,2,-2,-9,3,1,"PHL",-2
"",NA,2020-03-09,-3,1,-1,-7,7,1,"PHL",-0.6
"",NA,2020-03-10,-4,3,-5,-11,-4,3,"PHL",-4.2
"",NA,2020-03-11,-8,5,-6,-17,-5,4,"PHL",-6.2
"",NA,2020-03-12,-8,8,-8,-17,-6,5,"PHL",-6.2
"",NA,2020-03-13,-12,9,-16,-17,-9,7,"PHL",-9
"",NA,2020-03-14,-18,5,-20,-15,-6,6,"PHL",-10.8
"",NA,2020-03-15,-40,-10,-29,-42,-10,11,"PHL",-26.2
"",NA,2020-03-16,-34,-4,-18,-42,-31,15,"PHL",-25.8
"",NA,2020-03-17,-57,-21,-30,-63,-55,24,"PHL",-45.2
"",NA,2020-03-18,-66,-36,-36,-72,-62,28,"PHL",-54.4
"",NA,2020-03-19,-69,-41,-39,-75,-65,30,"PHL",-57.8
"",NA,2020-03-20,-73,-45,-47,-79,-66,33,"PHL",-62
"",NA,2020-03-21,-75,-48,-52,-78,-57,27,"PHL",-62
"",NA,2020-03-22,-79,-53,-56,-79,-50,24,"PHL",-63.4
"",NA,2020-03-23,-75,-50,-45,-81,-69,33,"PHL",-64
"",NA,2020-03-24,-76,-51,-47,-81,-71,33,"PHL",-65.2
"",NA,2020-03-25,-76,-51,-46,-81,-72,34,"PHL",-65.2
"",NA,2020-03-26,-76,-52,-47,-81,-72,34,"PHL",-65.6
"",NA,2020-03-27,-77,-51,-52,-83,-72,37,"PHL",-67
"",NA,2020-03-28,-78,-53,-56,-82,-62,30,"PHL",-66.2
"",NA,2020-03-29,-81,-59,-59,-82,-54,26,"PHL",-67
"",NA,2020-03-30,-79,-59,-48,-84,-73,35,"PHL",-68.6
"",NA,2020-03-31,-79,-57,-49,-83,-74,35,"PHL",-68.4
"",NA,2020-04-01,-79,-58,-48,-84,-74,35,"PHL",-68.6
"",NA,2020-04-02,-80,-58,-49,-84,-74,36,"PHL",-69
"",NA,2020-04-03,-80,-58,-54,-85,-73,39,"PHL",-70
"",NA,2020-04-04,-80,-58,-57,-84,-63,31,"PHL",-68.4
"",NA,2020-04-05,-82,-62,-60,-84,-54,26,"PHL",-68.4
"",NA,2020-04-06,-78,-57,-48,-84,-72,35,"PHL",-67.8
"",NA,2020-04-07,-77,-54,-48,-83,-74,35,"PHL",-67.2
"",NA,2020-04-08,-76,-50,-47,-83,-74,34,"PHL",-66
"",NA,2020-04-09,-85,-65,-51,-86,-80,38,"PHL",-73.4
"",NA,2020-04-10,-90,-78,-59,-90,-82,43,"PHL",-79.8
"",NA,2020-04-11,-82,-60,-59,-86,-67,32,"PHL",-70.8
"",NA,2020-04-12,-82,-62,-60,-84,-55,26,"PHL",-68.6
"",NA,2020-04-13,-76,-53,-47,-83,-71,35,"PHL",-66
"",NA,2020-04-14,-76,-52,-48,-82,-73,35,"PHL",-66.2
"",NA,2020-04-15,-76,-53,-48,-83,-72,35,"PHL",-66.4
"",NA,2020-04-16,-77,-54,-48,-84,-72,36,"PHL",-67
"",NA,2020-04-17,-79,-56,-53,-85,-71,39,"PHL",-68.8
"",NA,2020-04-18,-81,-61,-60,-84,-62,30,"PHL",-69.6
"",NA,2020-04-19,-83,-66,-63,-85,-54,26,"PHL",-70.2
"",NA,2020-04-20,-78,-58,-50,-84,-71,35,"PHL",-68.2
"",NA,2020-04-21,-79,-60,-51,-84,-72,35,"PHL",-69.2
"",NA,2020-04-22,-80,-62,-51,-85,-72,35,"PHL",-70
"",NA,2020-04-23,-80,-62,-53,-85,-72,36,"PHL",-70.4
"",NA,2020-04-24,-81,-63,-57,-86,-71,38,"PHL",-71.6
"",NA,2020-04-25,-81,-62,-60,-85,-61,31,"PHL",-69.8
"",NA,2020-04-26,-84,-69,-63,-85,-53,27,"PHL",-70.8
"",NA,2020-04-27,-78,-60,-50,-84,-69,35,"PHL",-68.2
"",NA,2020-04-28,-77,-58,-50,-83,-71,35,"PHL",-67.8
"",NA,2020-04-29,-77,-57,-48,-83,-70,34,"PHL",-67
"",NA,2020-04-30,-82,-50,-54,-79,-69,34,"PHL",-66.8
"",NA,2020-05-01,-84,-53,-59,-82,-74,39,"PHL",-70.4
"",NA,2020-05-02,-84,-53,-62,-79,-58,30,"PHL",-67.2
"",NA,2020-05-03,-87,-63,-66,-81,-51,26,"PHL",-69.6
"",NA,2020-05-04,-81,-51,-53,-78,-66,33,"PHL",-65.8
"",NA,2020-05-05,-81,-48,-53,-77,-67,33,"PHL",-65.2
"",NA,2020-05-06,-80,-47,-52,-76,-67,33,"PHL",-64.4
"",NA,2020-05-07,-80,-47,-52,-77,-67,33,"PHL",-64.6
"",NA,2020-05-08,-80,-47,-56,-78,-65,36,"PHL",-65.2
"",NA,2020-05-09,-79,-45,-59,-75,-53,28,"PHL",-62.2
"",NA,2020-05-10,-81,-51,-61,-76,-45,24,"PHL",-62.8
"",NA,2020-05-11,-78,-45,-50,-75,-63,33,"PHL",-62.2
"",NA,2020-05-12,-78,-44,-51,-75,-65,33,"PHL",-62.6
"",NA,2020-05-13,-78,-44,-51,-76,-64,33,"PHL",-62.6
"",NA,2020-05-14,-78,-44,-52,-76,-65,32,"PHL",-63
"",NA,2020-05-15,-80,-50,-56,-79,-64,35,"PHL",-65.8
"",NA,2020-05-16,-75,-38,-58,-72,-49,26,"PHL",-58.4
"",NA,2020-05-17,-79,-48,-61,-74,-40,23,"PHL",-60.4
"",NA,2020-05-18,-70,-33,-47,-68,-55,29,"PHL",-54.6
"",NA,2020-05-19,-71,-35,-49,-69,-58,29,"PHL",-56.4
"",NA,2020-05-20,-70,-34,-48,-70,-57,30,"PHL",-55.8
"",NA,2020-05-21,-70,-34,-48,-70,-57,30,"PHL",-55.8
"",NA,2020-05-22,-72,-37,-54,-72,-55,32,"PHL",-58
"",NA,2020-05-23,-73,-38,-57,-70,-42,25,"PHL",-56
"",NA,2020-05-24,-78,-47,-59,-73,-37,23,"PHL",-58.8
"",NA,2020-05-25,-70,-34,-47,-72,-65,32,"PHL",-57.6
"",NA,2020-05-26,-68,-33,-47,-67,-54,28,"PHL",-53.8
"",NA,2020-05-27,-69,-34,-46,-68,-54,28,"PHL",-54.2
"",NA,2020-05-28,-69,-34,-48,-68,-54,29,"PHL",-54.6
"",NA,2020-05-29,-70,-33,-52,-69,-51,31,"PHL",-55
"",NA,2020-05-30,-69,-32,-55,-67,-36,23,"PHL",-51.8
"",NA,2020-05-31,-74,-40,-57,-69,-30,21,"PHL",-54
"",NA,2020-06-01,-62,-21,-43,-59,-45,25,"PHL",-46
"",NA,2020-06-02,-62,-22,-43,-59,-48,25,"PHL",-46.8
"",NA,2020-06-03,-62,-22,-42,-59,-48,25,"PHL",-46.6
"",NA,2020-06-04,-62,-22,-43,-59,-48,26,"PHL",-46.8
"",NA,2020-06-05,-60,-24,-46,-61,-46,27,"PHL",-47.4
"",NA,2020-06-06,-60,-23,-49,-59,-31,21,"PHL",-44.4
"",NA,2020-06-07,-65,-32,-52,-62,-24,20,"PHL",-47
"",NA,2020-06-08,-55,-19,-39,-56,-43,24,"PHL",-42.4
"",NA,2020-06-09,-56,-22,-40,-56,-46,24,"PHL",-44
"",NA,2020-06-10,-58,-24,-41,-58,-46,25,"PHL",-45.4
"",NA,2020-06-11,-56,-22,-41,-56,-47,24,"PHL",-44.4
"",NA,2020-06-12,-61,-27,-48,-65,-58,31,"PHL",-51.8
"",NA,2020-02-15,9,7,-4,-3,11,-2,"PNG",4
"",NA,2020-02-16,17,12,-3,2,7,NA,"PNG",7
"",NA,2020-02-17,0,4,-4,-4,8,-1,"PNG",0.8
"",NA,2020-02-18,6,4,-8,-4,7,-1,"PNG",1
"",NA,2020-02-19,1,-4,-14,-3,8,1,"PNG",-2.4
"",NA,2020-02-20,-1,-4,-7,-1,10,1,"PNG",-0.6
"",NA,2020-02-21,6,6,-5,-6,11,0,"PNG",2.4
"",NA,2020-02-22,10,5,-5,-7,8,0,"PNG",2.2
"",NA,2020-02-23,11,9,-7,0,10,NA,"PNG",4.6
"",NA,2020-02-24,-1,0,-5,-6,8,-1,"PNG",-0.8
"",NA,2020-02-25,3,5,-10,-2,9,-1,"PNG",1
"",NA,2020-02-26,6,8,-5,-3,13,-1,"PNG",3.8
"",NA,2020-02-27,6,6,-9,0,13,0,"PNG",3.2
"",NA,2020-02-28,10,11,-7,5,18,-1,"PNG",7.4
"",NA,2020-02-29,11,14,-7,1,17,-2,"PNG",7.2
"",NA,2020-03-01,15,19,-5,-1,16,NA,"PNG",8.8
"",NA,2020-03-02,0,3,-10,-6,15,0,"PNG",0.4
"",NA,2020-03-03,3,7,-8,-3,14,0,"PNG",2.6
"",NA,2020-03-04,0,3,-12,-3,14,2,"PNG",0.4
"",NA,2020-03-05,1,1,-6,-4,15,0,"PNG",1.4
"",NA,2020-03-06,3,5,-9,-2,17,-1,"PNG",2.8
"",NA,2020-03-07,8,9,-8,-3,15,0,"PNG",4.2
"",NA,2020-03-08,9,14,-5,-6,16,NA,"PNG",5.6
"",NA,2020-03-09,-2,0,-4,-7,13,1,"PNG",0
